"CUSTOMER_ID","TRANSACTION_DATE","TICKER","SHARE_AMOUNT","TRADE_PRICE","TOTAL_TRADE_AMOUNT","ACCOUNT_TYPE_NAME","TRANSACTION_CATEGORY"
39089,"2022-02-18 00:00:00.000","SF2055",3.27,187.30,612.00,"401k","401k Contribution"
39090,"2022-02-18 00:00:00.000","SF2045",5.42,177.48,961.54,"401k","401k Contribution"
39091,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
39092,"2022-02-18 00:00:00.000","SF2055",1.52,187.30,284.19,"401k","401k Contribution"
39094,"2022-02-18 00:00:00.000","SF2060",1.66,191.80,318.06,"401k","401k Contribution"
39095,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
39096,"2022-02-18 00:00:00.000","SF2035",6.12,157.23,961.54,"401k","401k Contribution"
39098,"2022-02-18 00:00:00.000","SF2040",4.96,167.59,831.74,"401k","401k Contribution"
39101,"2022-02-18 00:00:00.000","SF2060",1.51,191.80,288.95,"401k","401k Contribution"
39102,"2022-02-18 00:00:00.000","SF2045",3.43,177.48,607.88,"401k","401k Contribution"
39105,"2022-02-18 00:00:00.000","SF2060",1.25,191.80,239.05,"401k","401k Contribution"
39107,"2022-02-18 00:00:00.000","SF2050",4.31,182.03,783.92,"401k","401k Contribution"
39110,"2022-02-18 00:00:00.000","SF2050",1.48,182.03,270.30,"401k","401k Contribution"
39111,"2022-02-18 00:00:00.000","SF2055",2.51,187.30,469.60,"401k","401k Contribution"
39112,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
39113,"2022-02-18 00:00:00.000","SF2045",5.42,177.48,961.54,"401k","401k Contribution"
39114,"2022-02-18 00:00:00.000","SF2055",2.45,187.30,459.52,"401k","401k Contribution"
39115,"2022-02-18 00:00:00.000","SF2045",3.63,177.48,643.67,"401k","401k Contribution"
39117,"2022-02-18 00:00:00.000","SF2060",1.53,191.80,293.79,"401k","401k Contribution"
39118,"2022-02-18 00:00:00.000","SF2050",4.58,182.03,834.46,"401k","401k Contribution"
39120,"2022-02-18 00:00:00.000","SF2035",6.12,157.23,961.54,"401k","401k Contribution"
39122,"2022-02-18 00:00:00.000","SF2035",6.12,157.23,961.54,"401k","401k Contribution"
39123,"2022-02-18 00:00:00.000","SF2045",5.42,177.48,961.54,"401k","401k Contribution"
39124,"2022-02-18 00:00:00.000","SF2045",5.42,177.48,961.54,"401k","401k Contribution"
39127,"2022-02-18 00:00:00.000","SF2045",3.79,177.48,672.96,"401k","401k Contribution"
39130,"2022-02-18 00:00:00.000","SF2050",3.27,182.03,594.35,"401k","401k Contribution"
39131,"2022-02-18 00:00:00.000","SF2040",5.45,167.59,912.63,"401k","401k Contribution"
39132,"2022-02-18 00:00:00.000","SF2030",6.66,144.35,961.54,"401k","401k Contribution"
39133,"2022-02-18 00:00:00.000","SF2060",1.07,191.80,204.61,"401k","401k Contribution"
39134,"2022-02-18 00:00:00.000","SF2060",0.95,191.80,182.52,"401k","401k Contribution"
39136,"2022-02-18 00:00:00.000","SF2060",1.28,191.80,245.53,"401k","401k Contribution"
39139,"2022-02-18 00:00:00.000","SF2060",1.59,191.80,304.77,"401k","401k Contribution"
39142,"2022-02-18 00:00:00.000","SF2030",6.66,144.35,961.54,"401k","401k Contribution"
39143,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
39144,"2022-02-18 00:00:00.000","SF2055",1.21,187.30,226.49,"401k","401k Contribution"
39145,"2022-02-18 00:00:00.000","SF2050",1.20,182.03,218.53,"401k","401k Contribution"
39146,"2022-02-18 00:00:00.000","SF2060",1.89,191.80,363.05,"401k","401k Contribution"
39147,"2022-02-18 00:00:00.000","SF2035",6.12,157.23,961.54,"401k","401k Contribution"
39148,"2022-02-18 00:00:00.000","SF2050",5.28,182.03,961.54,"401k","401k Contribution"
39149,"2022-02-18 00:00:00.000","SF2060",0.84,191.80,160.41,"401k","401k Contribution"
39150,"2022-02-18 00:00:00.000","SF2025",7.28,132.06,961.54,"401k","401k Contribution"
39151,"2022-02-18 00:00:00.000","SF2035",3.08,157.23,484.79,"401k","401k Contribution"
39152,"2022-02-18 00:00:00.000","SF2050",5.23,182.03,951.69,"401k","401k Contribution"
39155,"2022-02-18 00:00:00.000","SF2050",2.04,182.03,371.00,"401k","401k Contribution"
39157,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
39158,"2022-02-18 00:00:00.000","SF2050",4.69,182.03,854.10,"401k","401k Contribution"
39160,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
39161,"2022-02-18 00:00:00.000","SF2050",2.06,182.03,375.62,"401k","401k Contribution"
39162,"2022-02-18 00:00:00.000","SF2045",2.82,177.48,500.25,"401k","401k Contribution"
39163,"2022-02-18 00:00:00.000","SF2055",1.13,187.30,211.67,"401k","401k Contribution"
39164,"2022-02-18 00:00:00.000","SF2025",7.28,132.06,961.54,"401k","401k Contribution"
39165,"2022-02-18 00:00:00.000","SF2040",5.69,167.59,953.53,"401k","401k Contribution"
39166,"2022-02-18 00:00:00.000","SF2055",1.49,187.30,278.93,"401k","401k Contribution"
39167,"2022-02-18 00:00:00.000","SF2035",6.12,157.23,961.54,"401k","401k Contribution"
39168,"2022-02-18 00:00:00.000","SF2030",6.66,144.35,961.54,"401k","401k Contribution"
39170,"2022-02-18 00:00:00.000","SF2060",0.99,191.80,189.23,"401k","401k Contribution"
39172,"2022-02-18 00:00:00.000","SF2060",0.97,191.80,185.62,"401k","401k Contribution"
39173,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
39174,"2022-02-18 00:00:00.000","SF2040",2.28,167.59,382.66,"401k","401k Contribution"
39175,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
39176,"2022-02-18 00:00:00.000","SF2045",5.27,177.48,935.66,"401k","401k Contribution"
39178,"2022-02-18 00:00:00.000","SF2055",5.13,187.30,961.54,"401k","401k Contribution"
39180,"2022-02-18 00:00:00.000","SF2065",1.22,191.80,233.99,"401k","401k Contribution"
39181,"2022-02-18 00:00:00.000","SF2055",1.69,187.30,315.92,"401k","401k Contribution"
39182,"2022-02-18 00:00:00.000","SF2030",6.66,144.35,961.54,"401k","401k Contribution"
39183,"2022-02-18 00:00:00.000","SF2060",1.18,191.80,225.63,"401k","401k Contribution"
39184,"2022-02-18 00:00:00.000","SF2045",3.75,177.48,665.49,"401k","401k Contribution"
39185,"2022-02-18 00:00:00.000","SF2030",6.66,144.35,961.54,"401k","401k Contribution"
39186,"2022-02-18 00:00:00.000","SF2050",4.15,182.03,754.94,"401k","401k Contribution"
39187,"2022-02-18 00:00:00.000","SF2050",1.80,182.03,327.74,"401k","401k Contribution"
39188,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
39189,"2022-02-18 00:00:00.000","SF2060",1.19,191.80,229.16,"401k","401k Contribution"
39190,"2022-02-18 00:00:00.000","SF2045",5.05,177.48,896.66,"401k","401k Contribution"
39194,"2022-02-18 00:00:00.000","SF2035",6.12,157.23,961.54,"401k","401k Contribution"
39197,"2022-02-18 00:00:00.000","SF2045",5.42,177.48,961.54,"401k","401k Contribution"
39198,"2022-02-18 00:00:00.000","SF2045",1.66,177.48,295.15,"401k","401k Contribution"
39199,"2022-02-18 00:00:00.000","SF2055",0.70,187.30,131.98,"401k","401k Contribution"
39200,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
39201,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
39202,"2022-02-18 00:00:00.000","SF2055",2.14,187.30,400.33,"401k","401k Contribution"
39203,"2022-02-18 00:00:00.000","SF2050",2.46,182.03,448.25,"401k","401k Contribution"
39204,"2022-02-18 00:00:00.000","SF2030",3.27,144.35,472.22,"401k","401k Contribution"
39205,"2022-02-18 00:00:00.000","SF2045",5.42,177.48,961.54,"401k","401k Contribution"
39207,"2022-02-18 00:00:00.000","SF2045",5.42,177.48,961.54,"401k","401k Contribution"
39209,"2022-02-18 00:00:00.000","SF2050",2.88,182.03,523.50,"401k","401k Contribution"
39210,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
39211,"2022-02-18 00:00:00.000","SF2060",0.35,191.80,67.44,"401k","401k Contribution"
39212,"2022-02-18 00:00:00.000","SF2035",6.12,157.23,961.54,"401k","401k Contribution"
39214,"2022-02-18 00:00:00.000","SF2040",4.31,167.59,721.51,"401k","401k Contribution"
39215,"2022-02-18 00:00:00.000","SF2035",6.12,157.23,961.54,"401k","401k Contribution"
39216,"2022-02-18 00:00:00.000","SF2030",6.66,144.35,961.54,"401k","401k Contribution"
39217,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
39219,"2022-02-18 00:00:00.000","SF2045",2.91,177.48,515.92,"401k","401k Contribution"
39220,"2022-02-18 00:00:00.000","SF2055",1.45,187.30,272.23,"401k","401k Contribution"
39224,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
39225,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
39226,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
39227,"2022-02-18 00:00:00.000","SF2050",5.28,182.03,961.54,"401k","401k Contribution"
39228,"2022-02-18 00:00:00.000","SF2045",3.28,177.48,581.74,"401k","401k Contribution"
39232,"2022-02-18 00:00:00.000","SF2035",6.12,157.23,961.54,"401k","401k Contribution"
39233,"2022-02-18 00:00:00.000","SF2055",1.19,187.30,222.44,"401k","401k Contribution"
39236,"2022-02-18 00:00:00.000","SF2030",6.66,144.35,961.54,"401k","401k Contribution"
39237,"2022-02-18 00:00:00.000","SF2050",1.63,182.03,297.20,"401k","401k Contribution"
39238,"2022-02-18 00:00:00.000","SF2060",1.22,191.80,233.07,"401k","401k Contribution"
39240,"2022-02-18 00:00:00.000","SF2060",1.24,191.80,238.20,"401k","401k Contribution"
39241,"2022-02-18 00:00:00.000","SF2030",6.66,144.35,961.54,"401k","401k Contribution"
39242,"2022-02-18 00:00:00.000","SF2045",3.07,177.48,544.84,"401k","401k Contribution"
39244,"2022-02-18 00:00:00.000","SF2050",2.62,182.03,477.10,"401k","401k Contribution"
39245,"2022-02-18 00:00:00.000","SF2035",6.12,157.23,961.54,"401k","401k Contribution"
39246,"2022-02-18 00:00:00.000","SF2045",4.31,177.48,764.42,"401k","401k Contribution"
39247,"2022-02-18 00:00:00.000","SF2045",2.59,177.48,459.66,"401k","401k Contribution"
39251,"2022-02-18 00:00:00.000","SF2055",1.15,187.30,214.52,"401k","401k Contribution"
39252,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
39254,"2022-02-18 00:00:00.000","SF2040",2.64,167.59,442.28,"401k","401k Contribution"
39257,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
39258,"2022-02-18 00:00:00.000","SF2055",1.12,187.30,209.43,"401k","401k Contribution"
39259,"2022-02-18 00:00:00.000","SF2045",4.58,177.48,812.95,"401k","401k Contribution"
39260,"2022-02-18 00:00:00.000","SF2045",4.26,177.48,756.21,"401k","401k Contribution"
39261,"2022-02-18 00:00:00.000","SF2055",2.33,187.30,435.70,"401k","401k Contribution"
39264,"2022-02-18 00:00:00.000","SF2030",6.66,144.35,961.54,"401k","401k Contribution"
39265,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
39266,"2022-02-18 00:00:00.000","SF2030",6.66,144.35,961.54,"401k","401k Contribution"
39267,"2022-02-18 00:00:00.000","SF2060",0.55,191.80,106.04,"401k","401k Contribution"
39269,"2022-02-18 00:00:00.000","SF2050",5.28,182.03,961.54,"401k","401k Contribution"
39273,"2022-02-18 00:00:00.000","SF2060",0.96,191.80,183.40,"401k","401k Contribution"
39274,"2022-02-18 00:00:00.000","SF2035",6.12,157.23,961.54,"401k","401k Contribution"
39275,"2022-02-18 00:00:00.000","SF2055",1.45,187.30,271.43,"401k","401k Contribution"
39276,"2022-02-18 00:00:00.000","SF2055",1.90,187.30,355.77,"401k","401k Contribution"
39277,"2022-02-18 00:00:00.000","SF2050",3.85,182.03,700.28,"401k","401k Contribution"
39278,"2022-02-18 00:00:00.000","SF2050",5.28,182.03,961.54,"401k","401k Contribution"
39280,"2022-02-18 00:00:00.000","SF2050",3.70,182.03,673.23,"401k","401k Contribution"
39281,"2022-02-18 00:00:00.000","SF2045",5.42,177.48,961.54,"401k","401k Contribution"
39282,"2022-02-18 00:00:00.000","SF2045",5.07,177.48,899.08,"401k","401k Contribution"
39283,"2022-02-18 00:00:00.000","SF2035",6.12,157.23,961.54,"401k","401k Contribution"
39284,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
39285,"2022-02-18 00:00:00.000","SF2055",1.33,187.30,248.79,"401k","401k Contribution"
39286,"2022-02-18 00:00:00.000","SF2040",5.46,167.59,915.39,"401k","401k Contribution"
39287,"2022-02-18 00:00:00.000","SF2055",3.13,187.30,586.91,"401k","401k Contribution"
39288,"2022-02-18 00:00:00.000","SF2045",1.74,177.48,308.62,"401k","401k Contribution"
39292,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
39293,"2022-02-18 00:00:00.000","SF2035",6.12,157.23,961.54,"401k","401k Contribution"
39296,"2022-02-18 00:00:00.000","SF2050",2.76,182.03,502.81,"401k","401k Contribution"
39298,"2022-02-18 00:00:00.000","SF2045",4.86,177.48,862.64,"401k","401k Contribution"
39299,"2022-02-18 00:00:00.000","SF2045",2.38,177.48,422.08,"401k","401k Contribution"
39300,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
39301,"2022-02-18 00:00:00.000","SF2035",6.12,157.23,961.54,"401k","401k Contribution"
39304,"2022-02-18 00:00:00.000","SF2055",1.33,187.30,249.01,"401k","401k Contribution"
39307,"2022-02-18 00:00:00.000","SF2055",0.44,187.30,83.23,"401k","401k Contribution"
39308,"2022-02-18 00:00:00.000","SF2040",4.86,167.59,815.27,"401k","401k Contribution"
39309,"2022-02-18 00:00:00.000","SF2025",7.28,132.06,961.54,"401k","401k Contribution"
39311,"2022-02-18 00:00:00.000","SF2040",2.55,167.59,426.99,"401k","401k Contribution"
39313,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
39315,"2022-02-18 00:00:00.000","SF2045",2.57,177.48,456.03,"401k","401k Contribution"
39316,"2022-02-18 00:00:00.000","SF2050",4.89,182.03,889.66,"401k","401k Contribution"
39317,"2022-02-18 00:00:00.000","SF2045",2.61,177.48,462.44,"401k","401k Contribution"
39318,"2022-02-18 00:00:00.000","SF2035",6.12,157.23,961.54,"401k","401k Contribution"
39319,"2022-02-18 00:00:00.000","SF2045",1.79,177.48,318.48,"401k","401k Contribution"
39320,"2022-02-18 00:00:00.000","SF2060",1.56,191.80,298.92,"401k","401k Contribution"
39321,"2022-02-18 00:00:00.000","SF2055",2.21,187.30,413.17,"401k","401k Contribution"
39322,"2022-02-18 00:00:00.000","SF2050",1.55,182.03,281.59,"401k","401k Contribution"
39323,"2022-02-18 00:00:00.000","SF2055",1.74,187.30,326.31,"401k","401k Contribution"
39324,"2022-02-18 00:00:00.000","SF2055",1.37,187.30,257.48,"401k","401k Contribution"
39326,"2022-02-18 00:00:00.000","SF2050",1.74,182.03,316.25,"401k","401k Contribution"
39327,"2022-02-18 00:00:00.000","SF2040",5.66,167.59,948.49,"401k","401k Contribution"
39329,"2022-02-18 00:00:00.000","SF2060",0.92,191.80,176.33,"401k","401k Contribution"
39330,"2022-02-18 00:00:00.000","SF2050",3.36,182.03,611.61,"401k","401k Contribution"
39331,"2022-02-18 00:00:00.000","SF2050",5.28,182.03,961.54,"401k","401k Contribution"
39332,"2022-02-18 00:00:00.000","SF2045",5.42,177.48,961.54,"401k","401k Contribution"
39333,"2022-02-18 00:00:00.000","SF2060",1.64,191.80,315.32,"401k","401k Contribution"
39334,"2022-02-18 00:00:00.000","SF2030",6.66,144.35,961.54,"401k","401k Contribution"
39335,"2022-02-18 00:00:00.000","SF2055",0.67,187.30,125.80,"401k","401k Contribution"
39336,"2022-02-18 00:00:00.000","SF2060",1.73,191.80,332.40,"401k","401k Contribution"
39337,"2022-02-18 00:00:00.000","SF2050",2.28,182.03,414.74,"401k","401k Contribution"
39339,"2022-02-18 00:00:00.000","SF2045",2.76,177.48,490.02,"401k","401k Contribution"
39342,"2022-02-18 00:00:00.000","SF2045",5.42,177.48,961.54,"401k","401k Contribution"
39343,"2022-02-18 00:00:00.000","SF2050",3.68,182.03,669.72,"401k","401k Contribution"
39344,"2022-02-18 00:00:00.000","SF2055",3.53,187.30,661.53,"401k","401k Contribution"
39345,"2022-02-18 00:00:00.000","SF2045",5.42,177.48,961.54,"401k","401k Contribution"
39346,"2022-02-18 00:00:00.000","SF2040",1.99,167.59,333.53,"401k","401k Contribution"
39347,"2022-02-18 00:00:00.000","SF2040",2.34,167.59,391.98,"401k","401k Contribution"
39348,"2022-02-18 00:00:00.000","SF2060",1.45,191.80,278.27,"401k","401k Contribution"
39350,"2022-02-18 00:00:00.000","SF2050",1.60,182.03,290.74,"401k","401k Contribution"
39353,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
39355,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
39356,"2022-02-18 00:00:00.000","SF2030",6.66,144.35,961.54,"401k","401k Contribution"
39357,"2022-02-18 00:00:00.000","SF2060",1.11,191.80,213.76,"401k","401k Contribution"
39358,"2022-02-18 00:00:00.000","SF2030",6.66,144.35,961.54,"401k","401k Contribution"
39359,"2022-02-18 00:00:00.000","SF2035",6.12,157.23,961.54,"401k","401k Contribution"
39361,"2022-02-18 00:00:00.000","SF2065",0.63,191.80,120.53,"401k","401k Contribution"
39362,"2022-02-18 00:00:00.000","SF2060",1.59,191.80,304.41,"401k","401k Contribution"
39365,"2022-02-18 00:00:00.000","SF2045",5.42,177.48,961.54,"401k","401k Contribution"
39366,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
39369,"2022-02-18 00:00:00.000","SF2060",1.32,191.80,254.11,"401k","401k Contribution"
39371,"2022-02-18 00:00:00.000","SF2055",0.99,187.30,186.04,"401k","401k Contribution"
39372,"2022-02-18 00:00:00.000","SF2030",6.66,144.35,961.54,"401k","401k Contribution"
39374,"2022-02-18 00:00:00.000","SF2050",2.11,182.03,383.91,"401k","401k Contribution"
39376,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
39378,"2022-02-18 00:00:00.000","SF2045",5.42,177.48,961.54,"401k","401k Contribution"
39379,"2022-02-18 00:00:00.000","SF2035",6.12,157.23,961.54,"401k","401k Contribution"
39380,"2022-02-18 00:00:00.000","SF2060",1.02,191.80,195.15,"401k","401k Contribution"
39381,"2022-02-18 00:00:00.000","SF2035",6.12,157.23,961.54,"401k","401k Contribution"
39382,"2022-02-18 00:00:00.000","SF2045",1.77,177.48,313.62,"401k","401k Contribution"
39383,"2022-02-18 00:00:00.000","SF2035",6.12,157.23,961.54,"401k","401k Contribution"
39384,"2022-02-18 00:00:00.000","SF2055",1.59,187.30,298.37,"401k","401k Contribution"
39385,"2022-02-18 00:00:00.000","SF2060",1.61,191.80,309.05,"401k","401k Contribution"
39386,"2022-02-18 00:00:00.000","SF2045",5.42,177.48,961.54,"401k","401k Contribution"
39388,"2022-02-18 00:00:00.000","SF2045",5.42,177.48,961.54,"401k","401k Contribution"
39390,"2022-02-18 00:00:00.000","SF2055",2.24,187.30,419.19,"401k","401k Contribution"
39391,"2022-02-18 00:00:00.000","SF2045",5.42,177.48,961.54,"401k","401k Contribution"
39393,"2022-02-18 00:00:00.000","SF2045",5.42,177.48,961.54,"401k","401k Contribution"
39395,"2022-02-18 00:00:00.000","SF2030",6.57,144.35,948.47,"401k","401k Contribution"
39396,"2022-02-18 00:00:00.000","SF2045",1.88,177.48,334.45,"401k","401k Contribution"
39397,"2022-02-18 00:00:00.000","SF2045",2.64,177.48,468.49,"401k","401k Contribution"
39398,"2022-02-18 00:00:00.000","SF2045",2.85,177.48,505.37,"401k","401k Contribution"
39399,"2022-02-18 00:00:00.000","SF2045",5.42,177.48,961.54,"401k","401k Contribution"
39400,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
39402,"2022-02-18 00:00:00.000","SF2045",5.42,177.48,961.54,"401k","401k Contribution"
39404,"2022-02-18 00:00:00.000","SF2030",6.66,144.35,961.54,"401k","401k Contribution"
39405,"2022-02-18 00:00:00.000","SF2060",0.70,191.80,134.06,"401k","401k Contribution"
39406,"2022-02-18 00:00:00.000","SF2045",5.42,177.48,961.54,"401k","401k Contribution"
39407,"2022-02-18 00:00:00.000","SF2045",4.53,177.48,803.91,"401k","401k Contribution"
39408,"2022-02-18 00:00:00.000","SF2045",4.77,177.48,846.66,"401k","401k Contribution"
39409,"2022-02-18 00:00:00.000","SF2045",2.15,177.48,382.32,"401k","401k Contribution"
39410,"2022-02-18 00:00:00.000","SF2035",6.12,157.23,961.54,"401k","401k Contribution"
39413,"2022-02-18 00:00:00.000","SF2050",3.27,182.03,595.75,"401k","401k Contribution"
39414,"2022-02-18 00:00:00.000","SF2030",6.66,144.35,961.54,"401k","401k Contribution"
39417,"2022-02-18 00:00:00.000","SF2055",1.25,187.30,234.26,"401k","401k Contribution"
39418,"2022-02-18 00:00:00.000","SF2045",2.80,177.48,496.07,"401k","401k Contribution"
39419,"2022-02-18 00:00:00.000","SF2035",6.12,157.23,961.54,"401k","401k Contribution"
39420,"2022-02-18 00:00:00.000","SF2060",0.99,191.80,190.21,"401k","401k Contribution"
39421,"2022-02-18 00:00:00.000","SF2045",2.77,177.48,492.25,"401k","401k Contribution"
39422,"2022-02-18 00:00:00.000","SF2045",5.42,177.48,961.54,"401k","401k Contribution"
39423,"2022-02-18 00:00:00.000","SF2045",3.39,177.48,602.21,"401k","401k Contribution"
39424,"2022-02-18 00:00:00.000","SF2045",3.00,177.48,533.29,"401k","401k Contribution"
39426,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
39428,"2022-02-18 00:00:00.000","SF2050",4.52,182.03,822.48,"401k","401k Contribution"
39429,"2022-02-18 00:00:00.000","SF2025",7.28,132.06,961.54,"401k","401k Contribution"
39433,"2022-02-18 00:00:00.000","SF2055",2.48,187.30,464.49,"401k","401k Contribution"
39434,"2022-02-18 00:00:00.000","SF2050",2.46,182.03,447.41,"401k","401k Contribution"
39435,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
39436,"2022-02-18 00:00:00.000","SF2035",6.12,157.23,961.54,"401k","401k Contribution"
39437,"2022-02-18 00:00:00.000","SF2050",2.18,182.03,396.85,"401k","401k Contribution"
39438,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
39439,"2022-02-18 00:00:00.000","SF2060",1.18,191.80,226.17,"401k","401k Contribution"
39440,"2022-02-18 00:00:00.000","SF2050",3.65,182.03,664.33,"401k","401k Contribution"
39443,"2022-02-18 00:00:00.000","SF2060",1.86,191.80,356.28,"401k","401k Contribution"
39445,"2022-02-18 00:00:00.000","SF2055",2.05,187.30,383.53,"401k","401k Contribution"
39446,"2022-02-18 00:00:00.000","SF2060",1.07,191.80,205.54,"401k","401k Contribution"
39448,"2022-02-18 00:00:00.000","SF2055",1.29,187.30,241.42,"401k","401k Contribution"
39449,"2022-02-18 00:00:00.000","SF2050",5.28,182.03,961.54,"401k","401k Contribution"
39450,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
39451,"2022-02-18 00:00:00.000","SF2045",5.42,177.48,961.54,"401k","401k Contribution"
39452,"2022-02-18 00:00:00.000","SF2055",0.67,187.30,125.95,"401k","401k Contribution"
39453,"2022-02-18 00:00:00.000","SF2050",2.46,182.03,447.29,"401k","401k Contribution"
39454,"2022-02-18 00:00:00.000","SF2060",0.78,191.80,150.06,"401k","401k Contribution"
39455,"2022-02-18 00:00:00.000","SF2030",6.66,144.35,961.54,"401k","401k Contribution"
39457,"2022-02-18 00:00:00.000","SF2055",1.39,187.30,260.34,"401k","401k Contribution"
39458,"2022-02-18 00:00:00.000","SF2045",5.42,177.48,961.54,"401k","401k Contribution"
39459,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
39460,"2022-02-18 00:00:00.000","SF2045",5.42,177.48,961.54,"401k","401k Contribution"
39461,"2022-02-18 00:00:00.000","SF2030",6.66,144.35,961.54,"401k","401k Contribution"
39462,"2022-02-18 00:00:00.000","SF2035",6.12,157.23,961.54,"401k","401k Contribution"
39463,"2022-02-18 00:00:00.000","SF2060",0.76,191.80,146.13,"401k","401k Contribution"
39465,"2022-02-18 00:00:00.000","SF2055",1.19,187.30,222.65,"401k","401k Contribution"
39469,"2022-02-18 00:00:00.000","SF2060",0.35,191.80,66.25,"401k","401k Contribution"
39470,"2022-02-18 00:00:00.000","SF2025",4.28,132.06,565.79,"401k","401k Contribution"
39471,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
39472,"2022-02-18 00:00:00.000","SF2030",2.59,144.35,374.29,"401k","401k Contribution"
39475,"2022-02-18 00:00:00.000","SF2055",1.56,187.30,291.61,"401k","401k Contribution"
39476,"2022-02-18 00:00:00.000","SF2055",0.56,187.30,104.35,"401k","401k Contribution"
39477,"2022-02-18 00:00:00.000","SF2040",5.74,167.59,961.54,"401k","401k Contribution"
39478,"2022-02-18 00:00:00.000","SF2030",6.66,144.35,961.54,"401k","401k Contribution"
39480,"2022-02-18 00:00:00.000","SF2050",2.86,182.03,519.72,"401k","401k Contribution"
39481,"2022-02-18 00:00:00.000","SF2045",5.42,177.48,961.54,"401k","401k Contribution"
39484,"2022-02-18 00:00:00.000","SF2035",6.12,157.23,961.54,"401k","401k Contribution"
39485,"2022-02-18 00:00:00.000","SF2050",4.76,182.03,865.89,"401k","401k Contribution"
39486,"2022-02-18 00:00:00.000","SF2050",5.28,182.03,961.54,"401k","401k Contribution"
39487,"2022-02-18 00:00:00.000","SF2045",5.42,177.48,961.54,"401k","401k Contribution"
39489,"2022-02-18 00:00:00.000","SF2060",1.93,191.80,371.06,"401k","401k Contribution"
39492,"2022-02-18 00:00:00.000","SF2035",6.12,157.23,961.54,"401k","401k Contribution"
39493,"2022-02-18 00:00:00.000","SF2045",1.84,177.48,327.02,"401k","401k Contribution"
39494,"2022-02-18 00:00:00.000","SF2045",3.64,177.48,646.52,"401k","401k Contribution"
39495,"2022-02-18 00:00:00.000","SF2030",6.66,144.35,961.54,"401k","401k Contribution"
39496,"2022-02-18 00:00:00.000","SF2050",4.39,182.03,799.94,"401k","401k Contribution"
39497,"2022-02-18 00:00:00.000","SF2045",5.42,177.48,961.54,"401k","401k Contribution"
39498,"2022-02-18 00:00:00.000","SF2030",6.66,144.35,961.54,"401k","401k Contribution"
39499,"2022-02-18 00:00:00.000","SF2030",6.66,144.35,961.54,"401k","401k Contribution"
39500,"2022-02-18 00:00:00.000","SF2060",0.96,191.80,184.92,"401k","401k Contribution"
39502,"2022-02-18 00:00:00.000","SF2030",6.66,144.35,961.54,"401k","401k Contribution"
